Midpoint Method,,
E_c,E_p,E_m
6.383,31.560,37.943
5.971,31.972,37.943
5.597,32.346,37.943
5.261,32.682,37.943
4.961,32.982,37.943
4.698,33.245,37.943
4.469,33.474,37.943
4.275,33.668,37.943
4.113,33.830,37.943
3.982,33.961,37.943
3.881,34.061,37.943
3.810,34.133,37.943
3.766,34.176,37.942
3.750,34.192,37.942
3.761,34.181,37.942
3.799,34.143,37.943
3.866,34.077,37.943
3.961,33.982,37.943
4.085,33.857,37.943
4.241,33.702,37.943
4.429,33.513,37.943
4.651,33.291,37.943
4.908,33.035,37.943
5.201,32.742,37.943
5.530,32.413,37.943
5.897,32.046,37.943
6.301,31.642,37.943
6.743,31.200,37.943
7.223,30.720,37.943
7.739,30.204,37.943
8.292,29.651,37.943
8.881,29.063,37.943
9.504,28.440,37.943
10.160,27.784,37.943
10.848,27.096,37.943
11.566,26.378,37.943
12.312,25.631,37.943
13.085,24.858,37.943
13.882,24.061,37.943
14.702,23.242,37.943
15.541,22.402,37.943
16.398,21.545,37.943
17.271,20.673,37.943
18.156,19.788,37.943
19.051,18.893,37.944
19.953,17.991,37.944
20.860,17.084,37.944
21.769,16.175,37.944
22.677,15.266,37.944
23.582,14.361,37.944
24.481,13.463,37.944
25.371,12.573,37.944
26.249,11.695,37.944
27.112,10.831,37.944
27.959,9.985,37.944
28.786,9.158,37.944
29.591,8.353,37.944
30.371,7.573,37.944
31.124,6.820,37.944
31.848,6.096,37.944
32.540,5.404,37.944
33.198,4.746,37.944
33.820,4.123,37.944
34.405,3.539,37.944
34.950,2.994,37.944
35.454,2.490,37.944
35.915,2.029,37.944
36.331,1.613,37.944
36.702,1.242,37.944
37.026,0.917,37.944
37.303,0.641,37.944
37.531,0.413,37.944
37.709,0.235,37.944
37.838,0.106,37.944
37.916,0.028,37.944
37.944,0.000,37.944
37.921,0.023,37.944
37.847,0.096,37.944
37.723,0.220,37.944
37.550,0.394,37.944
37.327,0.617,37.944
37.055,0.889,37.944
36.735,1.209,37.944
36.368,1.575,37.944
35.956,1.988,37.944
35.499,2.444,37.944
35.000,2.944,37.944
34.458,3.485,37.944
33.877,4.066,37.944
33.259,4.685,37.944
32.604,5.340,37.944
31.915,6.029,37.944
31.194,6.750,37.944
30.444,7.500,37.944
29.666,8.278,37.944
28.863,9.081,37.944
28.038,9.906,37.944
27.193,10.750,37.944
26.331,11.613,37.944
25.454,12.489,37.944
24.566,13.378,37.944
23.668,14.276,37.944
22.764,15.180,37.944
21.855,16.088,37.944
20.946,16.998,37.944
20.039,17.905,37.944
19.136,18.808,37.944
18.240,19.704,37.944
17.354,20.590,37.944
16.481,21.463,37.944
15.622,22.322,37.944
14.781,23.163,37.944
13.959,23.985,37.944
13.160,24.784,37.944
12.384,25.559,37.944
11.635,26.308,37.944
10.915,27.029,37.944
10.224,27.720,37.944
9.564,28.379,37.944
8.938,29.005,37.944
8.347,29.597,37.944
7.790,30.154,37.944
7.270,30.673,37.944
6.787,31.156,37.944
6.342,31.602,37.944
5.934,32.010,37.944
5.564,32.380,37.944
5.231,32.713,37.943
4.935,33.009,37.943
4.674,33.269,37.943
4.449,33.494,37.943
4.258,33.686,37.943
4.099,33.844,37.943
3.971,33.972,37.943
3.873,34.070,37.943
3.805,34.138,37.943
3.764,34.179,37.943
3.750,34.193,37.943
3.764,34.179,37.943
3.805,34.138,37.943
3.873,34.070,37.943
3.971,33.972,37.943
4.099,33.844,37.943
4.258,33.685,37.943
4.449,33.494,37.943
4.675,33.269,37.943
4.935,33.009,37.943
5.231,32.713,37.943
5.564,32.380,37.944
5.934,32.009,37.944
6.342,31.602,37.944
6.788,31.156,37.944
7.271,30.673,37.944
7.791,30.153,37.944
8.347,29.597,37.944
8.939,29.005,37.944
9.565,28.379,37.944
10.224,27.720,37.944
10.915,27.029,37.944
11.636,26.308,37.944
12.385,25.559,37.944
13.160,24.784,37.944
13.960,23.984,37.944
14.781,23.162,37.944
15.623,22.321,37.944
16.481,21.463,37.944
17.355,20.589,37.944
18.241,19.703,37.944
19.137,18.807,37.944
20.040,17.904,37.944
20.947,16.997,37.944
21.856,16.088,37.944
22.764,15.180,37.944
23.669,14.275,37.944
24.567,13.377,37.944
25.455,12.489,37.944
26.332,11.612,37.944
27.194,10.750,37.944
28.039,9.905,37.944
28.864,9.080,37.944
29.667,8.277,37.944
30.444,7.500,37.944
31.195,6.749,37.944
31.916,6.029,37.944
32.604,5.340,37.944
33.259,4.685,37.944
33.878,4.066,37.944
34.459,3.485,37.944
35.000,2.944,37.944
35.500,2.444,37.944
35.957,1.987,37.944
36.369,1.575,37.944
36.736,1.209,37.944
37.055,0.889,37.944
37.327,0.617,37.944
37.550,0.394,37.944
37.724,0.220,37.944
37.848,0.096,37.944
37.921,0.023,37.944
37.944,0.000,37.944
37.916,0.028,37.944
37.838,0.106,37.944
37.709,0.235,37.944
37.531,0.413,37.944
37.303,0.641,37.944
37.027,0.918,37.944
36.702,1.242,37.944
36.331,1.613,37.944
35.915,2.030,37.944
35.454,2.490,37.944
34.950,2.994,37.944
34.405,3.539,37.944
33.820,4.124,37.944
33.198,4.746,37.944
32.540,5.405,37.944
31.848,6.097,37.944
31.124,6.821,37.944
30.371,7.574,37.944
29.590,8.354,37.944
28.786,9.159,37.944
27.959,9.986,37.944
27.112,10.832,37.944
26.248,11.696,37.944
25.370,12.574,37.944
24.481,13.464,37.944
23.582,14.362,37.944
22.677,15.267,37.944
21.769,16.176,37.944
20.860,17.085,37.944
19.953,17.992,37.944
19.050,18.894,37.944
18.155,19.789,37.944
17.270,20.674,37.944
16.398,21.546,37.944
15.541,22.403,37.944
14.701,23.243,37.944
13.882,24.062,37.944
13.085,24.860,37.944
12.312,25.633,37.944
11.565,26.379,37.944
10.847,27.097,37.944
10.159,27.785,37.944
9.503,28.441,37.944
8.880,29.064,37.944
8.292,29.652,37.944
7.739,30.205,37.944
7.222,30.722,37.944
6.743,31.201,37.944
6.301,31.643,37.944
5.897,32.047,37.944
5.530,32.414,37.944
5.201,32.743,37.944
4.908,33.036,37.944
4.651,33.293,37.944
4.429,33.514,37.944
4.241,33.703,37.944
4.085,33.858,37.944
3.960,33.983,37.944
3.866,34.078,37.944
3.799,34.144,37.944
3.761,34.182,37.943
3.750,34.193,37.943
3.766,34.177,37.943
3.810,34.134,37.944
3.882,34.062,37.944
3.982,33.962,37.944
4.113,33.831,37.944
4.275,33.669,37.944
4.469,33.474,37.944
4.698,33.246,37.944
4.962,32.982,37.944
5.261,32.683,37.944
5.598,32.346,37.944
5.972,31.972,37.944
6.383,31.561,37.944
6.832,31.112,37.944
7.319,30.625,37.944
7.842,30.102,37.944
8.402,29.542,37.944
8.997,28.947,37.944
9.627,28.318,37.944
10.289,27.655,37.944
10.983,26.961,37.944
11.707,26.238,37.944
12.458,25.486,37.944
13.236,24.708,37.944
14.038,23.907,37.944
14.861,23.083,37.945
15.704,22.240,37.945
16.565,21.380,37.945
17.440,20.505,37.945
18.327,19.618,37.945
19.223,18.721,37.945
20.127,17.818,37.945
21.034,16.910,37.945
21.944,16.001,37.945
22.851,15.093,37.945
23.755,14.189,37.945
24.653,13.292,37.945
25.540,12.404,37.945
26.416,11.529,37.945
27.276,10.668,37.945
28.119,9.825,37.945
28.942,9.002,37.945
29.743,8.202,37.945
30.518,7.427,37.945
31.266,6.679,37.945
31.983,5.961,37.945
32.669,5.275,37.945
33.321,4.624,37.945
33.936,4.009,37.945
34.513,3.431,37.945
35.051,2.894,37.945
35.546,2.398,37.945
35.999,1.946,37.945
36.407,1.538,37.945
36.769,1.176,37.945
37.084,0.861,37.945
37.351,0.594,37.945
37.570,0.375,37.945
37.739,0.206,37.945
37.858,0.087,37.945
37.926,0.019,37.945
37.944,0.001,37.945
37.912,0.033,37.945
37.828,0.116,37.945
37.695,0.250,37.945
37.512,0.433,37.945
37.279,0.666,37.945
36.998,0.947,37.945
36.669,1.275,37.945
36.294,1.651,37.945
35.873,2.072,37.945
35.408,2.537,37.945
34.900,3.045,37.945
34.351,3.594,37.945
33.763,4.182,37.945
33.137,4.808,37.945
32.475,5.470,37.945
31.780,6.165,37.945
31.053,6.892,37.945
30.297,7.647,37.945
29.515,8.430,37.945
28.708,9.237,37.945
27.879,10.066,37.945
27.030,10.915,37.945
26.165,11.780,37.945
25.286,12.659,37.945
24.395,13.550,37.945
23.496,14.449,37.945
22.590,15.354,37.945
21.682,16.263,37.945
20.773,17.172,37.945
19.866,18.079,37.945
18.964,18.981,37.945
18.070,19.875,37.945
17.186,20.758,37.945
16.315,21.629,37.945
15.460,22.485,37.945
14.622,23.323,37.945
13.805,24.140,37.945
13.010,24.935,37.945
12.239,25.706,37.945
11.495,26.449,37.945
10.780,27.165,37.945
10.095,27.850,37.945
9.442,28.503,37.945
8.822,29.122,37.945
8.237,29.707,37.945
7.688,30.257,37.945
7.175,30.770,37.945
6.699,31.246,37.945
6.261,31.684,37.945
5.860,32.084,37.945
5.497,32.447,37.945
5.171,32.773,37.944
4.882,33.062,37.944
4.629,33.316,37.944
4.410,33.534,37.944
4.225,33.719,37.944
4.072,33.872,37.944
3.950,33.994,37.944
3.858,34.086,37.944
3.795,34.149,37.944
3.759,34.185,37.944
3.751,34.193,37.944
3.769,34.175,37.944
3.816,34.128,37.944
3.890,34.054,37.944
3.993,33.951,37.944
4.127,33.817,37.944
4.292,33.652,37.944
4.490,33.455,37.944
4.722,33.223,37.944
4.989,32.956,37.944
5.292,32.653,37.945
5.632,32.313,37.945
6.010,31.935,37.945
6.425,31.520,37.945
6.877,31.067,37.945
7.367,30.577,37.945
7.895,30.050,37.945
8.458,29.487,37.945
9.056,28.889,37.945
9.689,28.256,37.945
10.354,27.590,37.945
11.051,26.894,37.945
11.778,26.167,37.945
12.532,25.413,37.945
13.312,24.633,37.945
14.116,23.829,37.945
14.942,23.003,37.945
15.786,22.159,37.945
16.648,21.297,37.945
17.524,20.421,37.945
18.412,19.533,37.945
19.310,18.635,37.945
20.214,17.731,37.945
21.122,16.823,37.945
22.031,15.914,37.945
22.939,15.006,37.945
23.842,14.103,37.945
24.738,13.207,37.945
25.625,12.320,37.945
26.499,11.446,37.945
27.358,10.587,37.945
28.200,9.746,37.945
29.020,8.925,37.945
29.818,8.127,37.945
30.591,7.354,37.945
31.336,6.609,37.945
32.051,5.894,37.945
32.734,5.212,37.945
33.382,4.563,37.945
33.993,3.952,37.945
34.567,3.378,37.945
35.100,2.845,37.945
35.592,2.353,37.945
36.040,1.905,37.945
36.444,1.501,37.945
36.802,1.144,37.945
37.112,0.833,37.945
37.375,0.570,37.945
37.588,0.357,37.945
37.753,0.193,37.945
37.867,0.078,37.945
37.931,0.015,37.945
37.944,0.001,37.945
37.906,0.039,37.945
37.818,0.127,37.945
37.680,0.265,37.945
37.492,0.453,37.945
37.255,0.690,37.945
36.969,0.976,37.945
36.636,1.309,37.945
36.256,1.689,37.945
35.831,2.115,37.945
35.361,2.584,37.945
34.850,3.096,37.945
34.297,3.648,37.945
33.705,4.240,37.945
33.075,4.870,37.945
32.410,5.535,37.945
31.712,6.233,37.945
30.982,6.963,37.945
30.224,7.721,37.945
29.439,8.507,37.945
28.629,9.316,37.945
27.798,10.147,37.945
26.948,10.997,37.945
26.082,11.864,37.945
25.201,12.744,37.945
24.309,13.636,37.945
23.409,14.536,37.945
22.504,15.442,37.945
21.595,16.350,37.945
20.686,17.259,37.945
19.780,18.166,37.945
18.878,19.067,37.945
17.985,19.960,37.945
17.102,20.843,37.945
16.233,21.712,37.945
15.379,22.566,37.945
14.543,23.402,37.945
13.728,24.218,37.945
12.935,25.011,37.945
12.167,25.779,37.945
11.426,26.520,37.945
10.713,27.232,37.945
10.031,27.914,37.945
9.381,28.564,37.945
8.765,29.180,37.945
8.183,29.762,37.945
7.637,30.308,37.945
7.128,30.817,37.945
6.655,31.290,37.945
6.221,31.724,37.945
5.824,32.121,37.945
5.464,32.481,37.945
5.142,32.803,37.945
4.856,33.089,37.945
4.606,33.339,37.945
4.391,33.554,37.945
4.209,33.736,37.945
4.059,33.886,37.945
3.940,34.005,37.945
3.851,34.094,37.945
3.790,34.155,37.944
3.757,34.188,37.944
3.751,34.193,37.944
3.773,34.172,37.944
3.821,34.123,37.945
3.899,34.046,37.945
4.005,33.940,37.945
4.141,33.803,37.945
4.309,33.635,37.945
4.511,33.434,37.945
4.746,33.199,37.945
5.016,32.929,37.945
5.323,32.622,37.945
5.667,32.278,37.945
6.048,31.897,37.945
6.466,31.479,37.945
6.923,31.022,37.945
7.417,30.529,37.945
7.947,29.998,37.945
8.514,29.432,37.945
9.116,28.830,37.945
9.751,28.194,37.945
10.420,27.525,37.945
11.120,26.826,37.945
11.849,26.097,37.945
12.606,25.340,37.945
13.388,24.557,37.945
14.194,23.751,37.945
15.022,22.924,37.945
15.869,22.077,37.946
16.732,21.214,37.946
17.609,20.336,37.946
18.498,19.447,37.946
19.397,18.549,37.946
20.301,17.644,37.946
21.209,16.736,37.946
22.118,15.827,37.946
23.026,14.920,37.946
23.929,14.017,37.946
24.824,13.121,37.946
25.710,12.236,37.946
26.583,11.363,37.946
27.440,10.505,37.946
28.280,9.666,37.946
29.098,8.847,37.946
29.894,8.051,37.946
30.664,7.281,37.946
31.406,6.539,37.946
32.118,5.827,37.946
32.798,5.148,37.946
33.442,4.503,37.946
34.051,3.895,37.946
34.620,3.325,37.946
35.150,2.796,37.946
35.637,2.308,37.946
36.081,1.864,37.946
36.481,1.465,37.946
36.834,1.112,37.946
37.140,0.806,37.946
37.398,0.548,37.946
37.607,0.339,37.946
37.766,0.179,37.946
37.876,0.070,37.946
37.935,0.011,37.946
37.943,0.003,37.946
37.901,0.045,37.946
37.808,0.138,37.946
37.665,0.281,37.946
37.472,0.474,37.946
37.230,0.716,37.946
36.940,1.006,37.946
36.602,1.344,37.946
36.218,1.728,37.946
35.788,2.158,37.946
35.315,2.631,37.946
34.799,3.147,37.946
34.242,3.704,37.946
33.646,4.299,37.946
33.013,4.932,37.946
32.345,5.601,37.946
31.644,6.302,37.946
30.911,7.034,37.946
30.150,7.796,37.946
29.363,8.583,37.946
28.551,9.395,37.946
27.718,10.228,37.946
26.866,11.080,37.946
25.998,11.948,37.946
25.116,12.829,37.946
24.224,13.722,37.946
23.323,14.623,37.946
22.417,15.529,37.946
21.508,16.438,37.946
20.599,17.347,37.946
19.693,18.253,37.946
18.793,19.153,37.946
17.900,20.046,37.946
17.019,20.927,37.946
16.150,21.795,37.946
15.298,22.648,37.946
14.464,23.482,37.946
13.651,24.295,37.946
12.860,25.086,37.946
12.095,25.851,37.946
11.356,26.590,37.946
10.646,27.299,37.946
9.968,27.978,37.946
9.321,28.625,37.946
8.708,29.238,37.946
8.129,29.816,37.946
7.587,30.359,37.946
7.081,30.865,37.946
6.612,31.333,37.946
6.181,31.765,37.946
5.788,32.158,37.946
5.432,32.514,37.945
5.113,32.833,37.945
4.831,33.115,37.945
4.584,33.361,37.945
4.372,33.573,37.945
4.193,33.752,37.945
4.046,33.899,37.945
3.930,34.015,37.945
3.844,34.101,37.945
3.786,34.159,37.945
3.755,34.190,37.945
3.752,34.193,37.945
3.776,34.169,37.945
3.828,34.117,37.945
3.907,34.038,37.945
4.017,33.929,37.945
4.156,33.789,37.945
4.327,33.618,37.945
4.532,33.414,37.945
4.770,33.175,37.945
5.044,32.901,37.945
5.354,32.591,37.946
5.702,32.244,37.946
6.086,31.859,37.946
6.509,31.437,37.946
6.969,30.977,37.946
7.466,30.480,37.946
8.000,29.946,37.946
8.570,29.376,37.946
9.175,28.771,37.946
9.814,28.132,37.946
10.486,27.460,37.946
11.189,26.757,37.946
11.921,26.025,37.946
12.680,25.266,37.946
13.465,24.481,37.946
14.273,23.673,37.946
15.103,22.843,37.946
15.951,21.995,37.946
16.816,21.130,37.946
17.694,20.252,37.946
18.584,19.362,37.946
19.483,18.463,37.946
20.388,17.558,37.946
21.297,16.649,37.946
22.206,15.740,37.946
23.113,14.833,37.946
24.015,13.931,37.946
24.910,13.036,37.946
25.794,12.152,37.946
26.666,11.280,37.946
27.522,10.424,37.946
28.359,9.587,37.946
29.176,8.770,37.946
29.970,7.976,37.946
30.737,7.209,37.946
31.476,6.470,37.946
32.185,5.761,37.946
32.862,5.085,37.946
33.503,4.443,37.946
34.107,3.839,37.946
34.673,3.273,37.946
35.199,2.747,37.946
35.682,2.264,37.946
36.122,1.824,37.946
36.517,1.429,37.946
36.866,1.080,37.946
37.167,0.779,37.946
37.421,0.526,37.946
37.625,0.321,37.946
37.779,0.167,37.946
37.884,0.062,37.946
37.938,0.008,37.946
37.941,0.005,37.946
37.894,0.052,37.946
37.797,0.150,37.946
37.649,0.297,37.946
37.451,0.495,37.946
37.205,0.742,37.946
36.910,1.036,37.946
36.567,1.379,37.946
36.179,1.767,37.946
35.745,2.201,37.946
35.267,2.679,37.946
34.748,3.199,37.946
34.187,3.759,37.946
33.588,4.359,37.946
32.951,4.995,37.946
32.280,5.667,37.946
31.575,6.371,37.946
30.840,7.106,37.946
30.076,7.870,37.946
29.286,8.660,37.946
28.472,9.474,37.946
27.637,10.309,37.946
26.784,11.162,37.946
25.914,12.032,37.946
25.031,12.915,37.946
24.138,13.808,37.946
23.236,14.710,37.946
22.330,15.616,37.946
21.421,16.525,37.946
20.512,17.434,37.946
19.607,18.340,37.946
18.707,19.240,37.946
17.815,20.131,37.946
16.935,21.012,37.946
16.068,21.878,37.946
15.217,22.729,37.946
14.385,23.561,37.946
13.574,24.373,37.946
12.786,25.161,37.946
12.023,25.924,37.946
11.287,26.660,37.946
10.580,27.366,37.946
9.904,28.042,37.946
9.260,28.686,37.946
8.651,29.296,37.946
8.076,29.871,37.946
7.537,30.410,37.946
7.034,30.912,37.946
6.569,31.377,37.946
6.142,31.804,37.946
5.752,32.194,37.946
5.400,32.546,37.946
5.084,32.862,37.946
4.805,33.140,37.946
4.562,33.384,37.946
4.353,33.593,37.946
4.178,33.768,37.946
4.034,33.912,37.946
3.921,34.025,37.946
3.837,34.109,37.946
3.781,34.164,37.945
3.754,34.192,37.945
3.753,34.192,37.945
3.780,34.166,37.945
3.834,34.111,37.946
3.917,34.029,37.946
4.029,33.917,37.946
4.171,33.775,37.946
4.346,33.600,37.946
4.553,33.393,37.946
4.795,33.151,37.946
5.072,32.874,37.946
5.386,32.560,37.946
5.737,32.209,37.946
6.125,31.821,37.946
6.551,31.395,37.946
7.015,30.931,37.946
7.516,30.431,37.946
8.053,29.893,37.946
8.627,29.320,37.946
9.235,28.711,37.946
9.878,28.069,37.946
10.552,27.394,37.946
11.258,26.689,37.946
11.992,25.954,37.946
12.754,25.192,37.946
13.542,24.405,37.946
14.352,23.594,37.946
15.183,22.763,37.946
16.034,21.913,37.947
16.900,21.047,37.947
17.780,20.167,37.947
18.671,19.276,37.947
19.570,18.376,37.947
20.476,17.471,37.947
21.384,16.562,37.947
22.293,15.653,37.947
23.200,14.746,37.947
24.102,13.845,37.947
24.996,12.951,37.947
25.879,12.067,37.947
26.749,11.197,37.947
27.604,10.343,37.947
28.439,9.507,37.947
29.254,8.693,37.947
30.045,7.902,37.947
30.810,7.137,37.947
31.546,6.400,37.947
32.252,5.694,37.947
32.925,5.022,37.947
33.563,4.384,37.947
34.164,3.783,37.947
34.726,3.221,37.947
35.248,2.699,37.947
35.727,2.220,37.947
36.163,1.784,37.947
36.553,1.394,37.947
36.897,1.049,37.947
37.194,0.752,37.947
37.443,0.504,37.947
37.642,0.304,37.947
37.792,0.155,37.947
37.892,0.055,37.947
37.941,0.006,37.947
37.940,0.007,37.947
37.888,0.059,37.947
37.785,0.162,37.947
37.633,0.314,37.947
37.430,0.516,37.947
37.179,0.768,37.947
36.879,1.067,37.947
36.533,1.414,37.947
36.139,1.807,37.947
35.701,2.245,37.947
35.220,2.727,37.947
34.696,3.251,37.947
34.132,3.815,37.947
33.528,4.418,37.947
32.889,5.058,37.947
32.214,5.733,37.947
31.506,6.441,37.947
30.768,7.179,37.947
30.002,7.945,37.947
29.209,8.738,37.947
28.393,9.554,37.947
27.556,10.390,37.947
26.701,11.246,37.947
25.830,12.117,37.947
24.946,13.001,37.947
24.052,13.895,37.947
23.150,14.797,37.947
22.243,15.704,37.947
21.334,16.613,37.947
20.425,17.522,37.947
19.520,18.427,37.947
18.621,19.326,37.947
17.730,20.217,37.947
16.851,21.096,37.947
15.986,21.961,37.947
15.137,22.810,37.947
14.306,23.640,37.947
13.497,24.450,37.947
12.711,25.236,37.947
11.951,25.996,37.947
11.218,26.729,37.947
10.514,27.433,37.947
9.841,28.106,37.947
9.200,28.746,37.947
8.594,29.353,37.947
8.022,29.924,37.947
7.487,30.460,37.947
6.988,30.959,37.947
6.526,31.420,37.947
6.103,31.844,37.947
5.716,32.230,37.947
5.368,32.579,37.947
5.056,32.891,37.946
4.781,33.166,37.946
4.541,33.406,37.946
4.335,33.611,37.946
4.162,33.784,37.946
4.022,33.925,37.946
3.911,34.035,37.946
3.830,34.116,37.946
3.778,34.168,37.946
3.752,34.194,37.946
3.755,34.191,37.946
3.784,34.162,37.946
3.841,34.105,37.946
3.926,34.020,37.946
4.041,33.905,37.946
4.187,33.760,37.946
4.364,33.582,37.946
4.575,33.372,37.946
4.820,33.126,37.946
5.101,32.846,37.946
5.418,32.528,37.947
5.773,32.174,37.947
6.165,31.782,37.947
6.594,31.352,37.947
7.061,30.885,37.947
7.566,30.381,37.947
8.107,29.840,37.947
8.684,29.263,37.947
9.296,28.651,37.947
9.941,28.006,37.947
10.619,27.328,37.947
11.327,26.620,37.947
12.065,25.882,37.947
12.829,25.118,37.947
13.619,24.328,37.947
14.431,23.516,37.947
15.265,22.682,37.947
16.116,21.831,37.947
16.984,20.963,37.947
17.865,20.082,37.947
18.757,19.190,37.947
19.657,18.290,37.947
20.563,17.384,37.947
21.472,16.475,37.947
22.381,15.566,37.947
23.287,14.660,37.947
24.189,13.759,37.947
25.082,12.866,37.947
25.964,11.983,37.947
26.833,11.115,37.947
27.685,10.262,37.947
28.519,9.428,37.947
29.331,8.616,37.947
30.120,7.827,37.947
30.882,7.065,37.947
31.616,6.331,37.947
32.319,5.628,37.947
32.988,4.959,37.947
33.623,4.324,37.947
34.220,3.727,37.947
34.779,3.169,37.947
35.296,2.651,37.947
35.771,2.176,37.947
36.203,1.745,37.947
36.589,1.358,37.947
36.928,1.019,37.947
37.221,0.726,37.947
37.465,0.483,37.947
37.659,0.288,37.947
37.804,0.143,37.947
37.899,0.048,37.947
37.944,0.004,37.947
37.937,0.010,37.947
37.880,0.067,37.947
37.773,0.174,37.947
37.616,0.332,37.947
37.409,0.539,37.947
37.153,0.795,37.947
36.849,1.099,37.947
36.497,1.450,37.947
36.100,1.847,37.947
35.657,2.290,37.947
35.172,2.776,37.947
34.644,3.303,37.947
34.076,3.872,37.947
33.469,4.478,37.947
32.826,5.122,37.947
32.148,5.800,37.947
31.437,6.510,37.947
30.696,7.251,37.947
29.927,8.021,37.947
29.132,8.815,37.947
28.314,9.633,37.947
27.475,10.472,37.947
26.618,11.329,37.947
25.746,12.201,37.947
24.861,13.086,37.947
23.966,13.982,37.947
23.063,14.884,37.947
22.156,15.792,37.947
21.247,16.701,37.947
20.338,17.609,37.947
19.433,18.514,37.947
18.535,19.412,37.947
17.645,20.302,37.947
16.767,21.180,37.947
15.903,22.044,37.947
15.056,22.891,37.947
14.228,23.720,37.947
13.421,24.527,37.947
12.637,25.310,37.947
11.879,26.068,37.947
11.149,26.799,37.947
10.448,27.500,37.947
9.778,28.169,37.947
9.141,28.807,37.947
8.537,29.410,37.947
7.969,29.978,37.947
7.437,30.510,37.947
6.942,31.005,37.947
6.484,31.463,37.947
6.064,31.883,37.947
5.681,32.266,37.947
5.336,32.611,37.947
5.028,32.919,37.947
4.756,33.191,37.947
4.519,33.428,37.947
4.317,33.630,37.947
4.147,33.799,37.947
4.010,33.937,37.947
3.902,34.044,37.947
3.824,34.123,37.947
3.774,34.173,37.946
3.751,34.195,37.946
3.756,34.190,37.946
3.788,34.158,37.946
3.848,34.099,37.947
3.936,34.011,37.947
4.054,33.893,37.947
4.202,33.745,37.947
4.383,33.564,37.947
4.597,33.350,37.947
4.846,33.101,37.947
5.130,32.817,37.947
5.451,32.496,37.947
5.809,32.138,37.947
6.204,31.743,37.947
6.638,31.310,37.947
7.108,30.839,37.947
7.616,30.331,37.947
8.161,29.786,37.947
8.741,29.206,37.947
9.356,28.591,37.947
10.005,27.942,37.947
10.686,27.262,37.947
11.397,26.550,37.947
12.137,25.810,37.947
12.904,25.043,37.947
13.696,24.251,37.947
14.511,23.437,37.947
15.346,22.602,37.947
16.199,21.748,37.947
17.068,20.879,37.948
17.951,19.997,37.948
18.844,19.104,37.948
19.745,18.203,37.948
20.651,17.297,37.948
21.560,16.388,37.948
22.469,15.479,37.948
23.375,14.573,37.948
24.275,13.672,37.948
25.167,12.780,37.948
26.048,11.899,37.948
26.916,11.032,37.948
27.767,10.181,37.948
28.598,9.349,37.948
29.409,8.539,37.948
30.195,7.753,37.948
